image,condition,label
23418_2017-04-07 19_32_54-x-ROI_95-x-glomerulus-x-63777-x-75714-x-851-x-851.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_96-x-glomerulus-x-50120-x-80245-x-789-x-789.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_97-x-glomerulus-x-60723-x-155046-x-829-x-829.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_98-x-glomerulus-x-47174-x-83882-x-850-x-850.png,Normal,0
23418_2017-04-07 19_32_54-x-ROI_99-x-glomerulus-x-55491-x-170005-x-926-x-925.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_0-x-glomerulus-x-42486-x-43162-x-951-x-951.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_1-x-glomerulus-x-56934-x-121788-x-863-x-864.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_10-x-glomerulus-x-68214-x-56358-x-928-x-929.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_100-x-glomerulus-x-75236-x-131728-x-932-x-932.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_101-x-glomerulus-x-56804-x-51357-x-810-x-810.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_102-x-glomerulus-x-57103-x-38805-x-771-x-771.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_103-x-glomerulus-x-60217-x-50487-x-693-x-693.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_104-x-glomerulus-x-69815-x-53996-x-901-x-902.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_105-x-glomerulus-x-48094-x-121795-x-845-x-845.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_106-x-glomerulus-x-63040-x-52563-x-826-x-826.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_107-x-glomerulus-x-73092-x-56880-x-881-x-881.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_108-x-glomerulus-x-70006-x-49262-x-798-x-798.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_109-x-glomerulus-x-71216-x-49884-x-921-x-920.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_11-x-glomerulus-x-50680-x-115918-x-958-x-958.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_110-x-glomerulus-x-44161-x-114396-x-843-x-843.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_111-x-glomerulus-x-59350-x-42676-x-928-x-928.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_112-x-glomerulus-x-73697-x-59351-x-943-x-942.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_113-x-glomerulus-x-56516-x-116565-x-783-x-782.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_114-x-glomerulus-x-45437-x-35868-x-709-x-709.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_115-x-glomerulus-x-53548-x-36983-x-828-x-827.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_116-x-glomerulus-x-56704-x-111591-x-899-x-898.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_117-x-glomerulus-x-58064-x-51826-x-884-x-883.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_118-x-glomerulus-x-60223-x-128117-x-888-x-889.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_119-x-glomerulus-x-73024-x-128819-x-934-x-934.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_12-x-glomerulus-x-70305-x-125591-x-844-x-844.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_120-x-glomerulus-x-72730-x-49085-x-908-x-908.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_121-x-glomerulus-x-55153-x-51317-x-685-x-684.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_122-x-glomerulus-x-43854-x-39111-x-782-x-782.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_123-x-glomerulus-x-61918-x-127772-x-843-x-844.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_124-x-glomerulus-x-68014-x-126633-x-924-x-923.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_125-x-glomerulus-x-46746-x-47372-x-912-x-912.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_126-x-glomerulus-x-43866-x-117830-x-769-x-768.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_127-x-glomerulus-x-46296-x-120446-x-649-x-649.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_128-x-glomerulus-x-70349-x-58455-x-740-x-740.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_129-x-glomerulus-x-57998-x-129282-x-740-x-740.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_13-x-glomerulus-x-56477-x-120143-x-986-x-986.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_130-x-glomerulus-x-76825-x-128050-x-1005-x-1006.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_131-x-glomerulus-x-59844-x-43365-x-695-x-695.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_132-x-glomerulus-x-53947-x-110208-x-715-x-715.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_133-x-glomerulus-x-48812-x-36225-x-931-x-931.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_134-x-glomerulus-x-50130-x-37665-x-933-x-933.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_135-x-glomerulus-x-59852-x-114957-x-728-x-728.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_136-x-glomerulus-x-62528-x-129461-x-771-x-772.png,Global disappearing glomerulosclerosis,3
23499_2017-04-07 20_15_04-x-ROI_137-x-glomerulus-x-66792-x-57584-x-677-x-677.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_138-x-glomerulus-x-52238-x-114460-x-779-x-779.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_139-x-glomerulus-x-51464-x-118754-x-676-x-675.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_14-x-glomerulus-x-54263-x-121032-x-966-x-965.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_140-x-glomerulus-x-66596-x-128719-x-878-x-878.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_141-x-glomerulus-x-48965-x-111463-x-961-x-961.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_142-x-glomerulus-x-55382-x-52502-x-629-x-629.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_143-x-glomerulus-x-64495-x-118782-x-845-x-846.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_144-x-glomerulus-x-42568-x-120096-x-671-x-671.png,Global obsolescent glomerulosclerosis,1
23499_2017-04-07 20_15_04-x-ROI_145-x-glomerulus-x-53893-x-41544-x-895-x-895.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_146-x-glomerulus-x-69358-x-52549-x-797-x-797.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_147-x-glomerulus-x-39808-x-42443-x-840-x-840.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_148-x-glomerulus-x-52531-x-40371-x-785-x-786.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_149-x-glomerulus-x-54335-x-51821-x-648-x-647.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_15-x-glomerulus-x-46024-x-122174-x-890-x-890.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_150-x-glomerulus-x-51873-x-43592-x-709-x-709.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_151-x-glomerulus-x-49061-x-48016-x-948-x-947.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_152-x-glomerulus-x-71255-x-126150-x-630-x-630.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_153-x-glomerulus-x-52366-x-115718-x-737-x-736.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_154-x-glomerulus-x-44243-x-43057-x-753-x-753.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_155-x-glomerulus-x-63664-x-124331-x-667-x-667.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_156-x-glomerulus-x-64448-x-57922-x-804-x-805.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_157-x-glomerulus-x-56183-x-51138-x-841-x-841.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_158-x-glomerulus-x-53663-x-112458-x-824-x-824.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_159-x-glomerulus-x-57041-x-114443-x-719-x-719.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_16-x-glomerulus-x-55655-x-52767-x-844-x-844.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_160-x-glomerulus-x-70129-x-57343-x-665-x-665.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_161-x-glomerulus-x-54189-x-35266-x-728-x-728.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_162-x-glomerulus-x-55504-x-47573-x-750-x-750.png,Global obsolescent glomerulosclerosis,1
23499_2017-04-07 20_15_04-x-ROI_163-x-glomerulus-x-55252-x-41535-x-933-x-933.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_164-x-glomerulus-x-50302-x-115387-x-845-x-844.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_165-x-glomerulus-x-56984-x-126847-x-897-x-897.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_166-x-glomerulus-x-48257-x-122852-x-968-x-968.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_167-x-glomerulus-x-43836-x-114023-x-690-x-690.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_168-x-glomerulus-x-50420-x-40146-x-868-x-868.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_169-x-glomerulus-x-69134-x-126564-x-907-x-906.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_17-x-glomerulus-x-69835-x-128730-x-917-x-917.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_170-x-glomerulus-x-53617-x-34623-x-746-x-746.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_171-x-glomerulus-x-64495-x-48839-x-747-x-747.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_172-x-glomerulus-x-76224-x-55271-x-833-x-834.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_173-x-glomerulus-x-69035-x-51141-x-923-x-923.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_174-x-glomerulus-x-57625-x-127262-x-900-x-900.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_175-x-glomerulus-x-73604-x-131900-x-891-x-891.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_176-x-glomerulus-x-57106-x-128631-x-803-x-802.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_177-x-glomerulus-x-73343-x-134029-x-680-x-680.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_178-x-glomerulus-x-64818-x-50574-x-910-x-910.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_179-x-glomerulus-x-72622-x-132701-x-796-x-796.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_18-x-glomerulus-x-48815-x-44437-x-979-x-980.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_180-x-glomerulus-x-56039-x-33374-x-940-x-940.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_181-x-glomerulus-x-63114-x-131643-x-734-x-734.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_182-x-glomerulus-x-62232-x-46774-x-670-x-671.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_183-x-glomerulus-x-50814-x-107806-x-857-x-857.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_184-x-glomerulus-x-68928-x-133578-x-747-x-747.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_185-x-glomerulus-x-55303-x-129008-x-741-x-741.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_186-x-glomerulus-x-63051-x-132841-x-752-x-752.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_187-x-glomerulus-x-68006-x-134692-x-696-x-696.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_188-x-glomerulus-x-59846-x-49104-x-825-x-826.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_189-x-glomerulus-x-66876-x-54095-x-769-x-770.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_19-x-glomerulus-x-57622-x-114663-x-1023-x-1023.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_190-x-glomerulus-x-53792-x-52711-x-728-x-728.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_191-x-glomerulus-x-60031-x-39219-x-710-x-711.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_192-x-glomerulus-x-47482-x-34649-x-569-x-569.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_193-x-glomerulus-x-54134-x-126243-x-715-x-715.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_194-x-glomerulus-x-50068-x-49996-x-726-x-726.png,Global obsolescent glomerulosclerosis,1
23499_2017-04-07 20_15_04-x-ROI_195-x-glomerulus-x-62512-x-125338-x-785-x-784.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_196-x-glomerulus-x-69528-x-59745-x-657-x-657.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_197-x-glomerulus-x-81962-x-128063-x-708-x-709.png,Global obsolescent glomerulosclerosis,1
23499_2017-04-07 20_15_04-x-ROI_198-x-glomerulus-x-46877-x-45595-x-627-x-626.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_199-x-glomerulus-x-49192-x-124834-x-692-x-692.png,Global obsolescent glomerulosclerosis,1
23499_2017-04-07 20_15_04-x-ROI_2-x-glomerulus-x-47972-x-44702-x-970-x-970.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_20-x-glomerulus-x-57605-x-46454-x-944-x-944.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_200-x-glomerulus-x-61917-x-130082-x-778-x-778.png,Global obsolescent glomerulosclerosis,1
23499_2017-04-07 20_15_04-x-ROI_201-x-glomerulus-x-56850-x-50212-x-655-x-655.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_202-x-glomerulus-x-74930-x-56512-x-856-x-856.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_203-x-glomerulus-x-53612-x-116878-x-870-x-870.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_204-x-glomerulus-x-51731-x-124501-x-605-x-605.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_205-x-glomerulus-x-73980-x-57434-x-797-x-798.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_206-x-glomerulus-x-65406-x-130753-x-961-x-960.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_207-x-glomerulus-x-64477-x-56624-x-712-x-712.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_208-x-glomerulus-x-54255-x-127338-x-701-x-701.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_209-x-glomerulus-x-58931-x-130618-x-579-x-579.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_21-x-glomerulus-x-60418-x-118166-x-953-x-953.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_210-x-glomerulus-x-75021-x-130802-x-784-x-784.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_211-x-glomerulus-x-53291-x-126675-x-665-x-665.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_212-x-glomerulus-x-49273-x-49172-x-688-x-688.png,Global obsolescent glomerulosclerosis,1
23499_2017-04-07 20_15_04-x-ROI_213-x-glomerulus-x-54532-x-127662-x-781-x-780.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_214-x-glomerulus-x-59373-x-118929-x-687-x-687.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_215-x-glomerulus-x-86560-x-51031-x-822-x-821.png,Global obsolescent glomerulosclerosis,1
23499_2017-04-07 20_15_04-x-ROI_216-x-glomerulus-x-65655-x-55948-x-596-x-596.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_217-x-glomerulus-x-58353-x-53788-x-744-x-743.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_218-x-glomerulus-x-52656-x-47744-x-674-x-674.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_219-x-glomerulus-x-52702-x-127469-x-752-x-753.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_22-x-glomerulus-x-48783-x-46934-x-865-x-865.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_220-x-glomerulus-x-53408-x-52160-x-639-x-639.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_221-x-glomerulus-x-50798-x-123919-x-730-x-729.png,Global obsolescent glomerulosclerosis,1
23499_2017-04-07 20_15_04-x-ROI_222-x-glomerulus-x-66849-x-133811-x-621-x-621.png,Global obsolescent glomerulosclerosis,1
23499_2017-04-07 20_15_04-x-ROI_223-x-glomerulus-x-71021-x-131903-x-590-x-590.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_224-x-glomerulus-x-48316-x-119448-x-947-x-946.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_225-x-glomerulus-x-43162-x-45484-x-579-x-579.png,Global obsolescent glomerulosclerosis,1
23499_2017-04-07 20_15_04-x-ROI_226-x-glomerulus-x-72277-x-126107-x-854-x-854.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_227-x-glomerulus-x-46118-x-46779-x-483-x-482.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_228-x-glomerulus-x-47849-x-109836-x-563-x-563.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_229-x-glomerulus-x-48439-x-123990-x-660-x-661.png,Global obsolescent glomerulosclerosis,1
23499_2017-04-07 20_15_04-x-ROI_23-x-glomerulus-x-59228-x-125688-x-739-x-739.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_230-x-glomerulus-x-43746-x-44529-x-518-x-519.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_231-x-glomerulus-x-46947-x-33427-x-733-x-733.png,Global obsolescent glomerulosclerosis,1
23499_2017-04-07 20_15_04-x-ROI_232-x-glomerulus-x-57475-x-54336-x-649-x-649.png,Wire loop,-1
23499_2017-04-07 20_15_04-x-ROI_233-x-glomerulus-x-65280-x-117629-x-536-x-537.png,Global disappearing glomerulosclerosis,3
23499_2017-04-07 20_15_04-x-ROI_234-x-glomerulus-x-60717-x-56526-x-573-x-573.png,Global obsolescent glomerulosclerosis,1
23499_2017-04-07 20_15_04-x-ROI_235-x-glomerulus-x-61567-x-122311-x-576-x-575.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_236-x-glomerulus-x-61194-x-118287-x-758-x-757.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_237-x-glomerulus-x-68796-x-121737-x-550-x-549.png,Global solidified glomerulosclerosis,2
23499_2017-04-07 20_15_04-x-ROI_238-x-glomerulus-x-52634-x-49603-x-594-x-593.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_239-x-glomerulus-x-47377-x-108737-x-617-x-616.png,Global obsolescent glomerulosclerosis,1
23499_2017-04-07 20_15_04-x-ROI_24-x-glomerulus-x-77936-x-52310-x-976-x-975.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_240-x-glomerulus-x-61824-x-42783-x-547-x-548.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_241-x-glomerulus-x-69100-x-124910-x-821-x-820.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_242-x-glomerulus-x-38966-x-41192-x-577-x-577.png,Wire loop,-1
23499_2017-04-07 20_15_04-x-ROI_243-x-glomerulus-x-52312-x-126996-x-661-x-660.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_244-x-glomerulus-x-68770-x-132485-x-649-x-649.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_245-x-glomerulus-x-51909-x-122788-x-626-x-626.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_246-x-glomerulus-x-59361-x-131423-x-515-x-515.png,Global solidified glomerulosclerosis,2
23499_2017-04-07 20_15_04-x-ROI_247-x-glomerulus-x-64333-x-131031-x-611-x-610.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_248-x-glomerulus-x-51711-x-49015-x-684-x-684.png,Global obsolescent glomerulosclerosis,1
23499_2017-04-07 20_15_04-x-ROI_249-x-glomerulus-x-45518-x-111855-x-537-x-536.png,Wire loop,-1
23499_2017-04-07 20_15_04-x-ROI_25-x-glomerulus-x-56507-x-54126-x-793-x-793.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_250-x-glomerulus-x-65629-x-41715-x-576-x-576.png,Global disappearing glomerulosclerosis,3
23499_2017-04-07 20_15_04-x-ROI_251-x-glomerulus-x-59195-x-54365-x-677-x-677.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_252-x-glomerulus-x-41876-x-36416-x-784-x-784.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_253-x-glomerulus-x-50531-x-46014-x-603-x-603.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_254-x-glomerulus-x-71246-x-124726-x-529-x-530.png,Global disappearing glomerulosclerosis,3
23499_2017-04-07 20_15_04-x-ROI_255-x-glomerulus-x-72148-x-48953-x-531-x-531.png,Global disappearing glomerulosclerosis,3
23499_2017-04-07 20_15_04-x-ROI_256-x-glomerulus-x-60106-x-42684-x-556-x-557.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_257-x-glomerulus-x-69443-x-45875-x-568-x-568.png,Global solidified glomerulosclerosis,2
23499_2017-04-07 20_15_04-x-ROI_258-x-glomerulus-x-54673-x-122676-x-801-x-801.png,Global obsolescent glomerulosclerosis,1
23499_2017-04-07 20_15_04-x-ROI_259-x-glomerulus-x-75498-x-126643-x-543-x-543.png,Wire loop,-1
23499_2017-04-07 20_15_04-x-ROI_26-x-glomerulus-x-52460-x-44270-x-953-x-952.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_260-x-glomerulus-x-47981-x-40676-x-807-x-808.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_261-x-glomerulus-x-72038-x-130809-x-587-x-587.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_262-x-glomerulus-x-68328-x-58842-x-549-x-549.png,Global obsolescent glomerulosclerosis,1
23499_2017-04-07 20_15_04-x-ROI_263-x-glomerulus-x-45248-x-122540-x-520-x-521.png,Global obsolescent glomerulosclerosis,1
23499_2017-04-07 20_15_04-x-ROI_264-x-glomerulus-x-73226-x-55394-x-677-x-677.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_265-x-glomerulus-x-56187-x-129255-x-658-x-658.png,Wire loop,-1
23499_2017-04-07 20_15_04-x-ROI_266-x-glomerulus-x-72257-x-50538-x-578-x-578.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_267-x-glomerulus-x-60209-x-55715-x-567-x-568.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_268-x-glomerulus-x-46027-x-47765-x-490-x-489.png,Global obsolescent glomerulosclerosis,1
23499_2017-04-07 20_15_04-x-ROI_269-x-glomerulus-x-63861-x-133775-x-534-x-534.png,Wire loop,-1
23499_2017-04-07 20_15_04-x-ROI_27-x-glomerulus-x-58122-x-43445-x-797-x-797.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_270-x-glomerulus-x-42105-x-111205-x-820-x-820.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_271-x-glomerulus-x-71398-x-52722-x-490-x-489.png,Wire loop,-1
23499_2017-04-07 20_15_04-x-ROI_272-x-glomerulus-x-42948-x-38693-x-628-x-627.png,Global obsolescent glomerulosclerosis,1
23499_2017-04-07 20_15_04-x-ROI_273-x-glomerulus-x-45248-x-36706-x-686-x-687.png,Wire loop,-1
23499_2017-04-07 20_15_04-x-ROI_274-x-glomerulus-x-53503-x-29764-x-748-x-749.png,Global obsolescent glomerulosclerosis,1
23499_2017-04-07 20_15_04-x-ROI_275-x-glomerulus-x-54716-x-41065-x-662-x-662.png,Global disappearing glomerulosclerosis,3
23499_2017-04-07 20_15_04-x-ROI_276-x-glomerulus-x-72281-x-56610-x-708-x-709.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_277-x-glomerulus-x-74791-x-58760-x-681-x-681.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_278-x-glomerulus-x-79375-x-60467-x-694-x-694.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_279-x-glomerulus-x-84380-x-53769-x-970-x-970.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_28-x-glomerulus-x-67916-x-55030-x-1008-x-1008.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_280-x-glomerulus-x-38809-x-115719-x-626-x-625.png,Wire loop,-1
23499_2017-04-07 20_15_04-x-ROI_281-x-glomerulus-x-42955-x-113548-x-682-x-682.png,Global obsolescent glomerulosclerosis,1
23499_2017-04-07 20_15_04-x-ROI_282-x-glomerulus-x-43133-x-115095-x-713-x-713.png,Periglomerular fibrosis,4
23499_2017-04-07 20_15_04-x-ROI_283-x-glomerulus-x-43289-x-119248-x-522-x-522.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_284-x-glomerulus-x-54029-x-126890-x-736-x-736.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_285-x-glomerulus-x-54234-x-105471-x-791-x-791.png,Global obsolescent glomerulosclerosis,1
23499_2017-04-07 20_15_04-x-ROI_286-x-glomerulus-x-77950-x-135587-x-760-x-760.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_287-x-glomerulus-x-79732-x-133387-x-665-x-665.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_288-x-glomerulus-x-83237-x-129839-x-891-x-892.png,Normal,0
23499_2017-04-07 20_15_04-x-ROI_289-x-glomerulus-x-85511-x-127352-x-904-x-904.png,Global obsolescent glomerulosclerosis,1
