image,condition,label
22861_2017-04-08 12_12_09-x-ROI_887-x-glomerulus-x-79232-x-149485-x-637-x-638.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_888-x-glomerulus-x-73098-x-151290-x-626-x-626.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_889-x-glomerulus-x-81976-x-147633-x-472-x-472.png,Normal,0
22861_2017-04-08 12_12_09-x-ROI_89-x-glomerulus-x-40719-x-169698-x-619-x-620.png,Normal,0
22861_2017-04-08 12_12_09-x-ROI_890-x-glomerulus-x-80030-x-148848-x-587-x-587.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_891-x-glomerulus-x-81348-x-56390-x-594-x-594.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_892-x-glomerulus-x-48204-x-165785-x-566-x-566.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_893-x-glomerulus-x-76606-x-71434-x-604-x-603.png,Wire loop,-1
22861_2017-04-08 12_12_09-x-ROI_894-x-glomerulus-x-80419-x-68564-x-519-x-519.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_895-x-glomerulus-x-67106-x-161978-x-574-x-574.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_896-x-glomerulus-x-84253-x-56231-x-670-x-670.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_897-x-glomerulus-x-50415-x-90327-x-521-x-521.png,Global solidified glomerulosclerosis,2
22861_2017-04-08 12_12_09-x-ROI_898-x-glomerulus-x-80903-x-66251-x-650-x-650.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_899-x-glomerulus-x-59523-x-87329-x-593-x-594.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_9-x-glomerulus-x-80244-x-67735-x-660-x-660.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_90-x-glomerulus-x-80426-x-62580-x-705-x-705.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_900-x-glomerulus-x-41588-x-93012-x-670-x-670.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_901-x-glomerulus-x-84868-x-135201-x-492-x-491.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_902-x-glomerulus-x-80198-x-71017-x-593-x-593.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_903-x-glomerulus-x-49212-x-87647-x-528-x-528.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_904-x-glomerulus-x-51718-x-82476-x-643-x-643.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_905-x-glomerulus-x-43848-x-169614-x-574-x-574.png,Wire loop,-1
22861_2017-04-08 12_12_09-x-ROI_906-x-glomerulus-x-31224-x-104558-x-896-x-896.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_907-x-glomerulus-x-47865-x-161130-x-534-x-534.png,Wire loop,-1
22861_2017-04-08 12_12_09-x-ROI_908-x-glomerulus-x-32082-x-172119-x-448-x-449.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_909-x-glomerulus-x-41960-x-92853-x-587-x-586.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_91-x-glomerulus-x-47655-x-86987-x-700-x-700.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_910-x-glomerulus-x-70477-x-78376-x-627-x-627.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_911-x-glomerulus-x-76241-x-155573-x-623-x-623.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_912-x-glomerulus-x-75055-x-73982-x-499-x-499.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_913-x-glomerulus-x-76542-x-72032-x-475-x-474.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_914-x-glomerulus-x-79561-x-148282-x-596-x-596.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_915-x-glomerulus-x-46261-x-86766-x-513-x-513.png,Wire loop,-1
22861_2017-04-08 12_12_09-x-ROI_916-x-glomerulus-x-47091-x-168850-x-514-x-515.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_917-x-glomerulus-x-73921-x-153980-x-460-x-460.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_918-x-glomerulus-x-47073-x-165800-x-719-x-718.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_919-x-glomerulus-x-59711-x-86122-x-472-x-473.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_92-x-glomerulus-x-82138-x-143387-x-691-x-690.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_920-x-glomerulus-x-61094-x-81343-x-470-x-470.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_921-x-glomerulus-x-50178-x-78732-x-529-x-528.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_922-x-glomerulus-x-46667-x-160690-x-522-x-522.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_923-x-glomerulus-x-36613-x-93775-x-520-x-520.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_924-x-glomerulus-x-50568-x-165139-x-510-x-510.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_925-x-glomerulus-x-62798-x-155834-x-642-x-642.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_926-x-glomerulus-x-58049-x-163730-x-761-x-761.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_927-x-glomerulus-x-65952-x-78579-x-453-x-454.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_928-x-glomerulus-x-72071-x-75378-x-611-x-611.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_929-x-glomerulus-x-65547-x-77674-x-474-x-474.png,Normal,0
22861_2017-04-08 12_12_09-x-ROI_93-x-glomerulus-x-60210-x-85560-x-697-x-697.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_930-x-glomerulus-x-50907-x-167104-x-537-x-537.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_931-x-glomerulus-x-70809-x-159462-x-534-x-534.png,Wire loop,-1
22861_2017-04-08 12_12_09-x-ROI_932-x-glomerulus-x-36211-x-167576-x-493-x-493.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_933-x-glomerulus-x-63293-x-85625-x-492-x-493.png,Normal,0
22861_2017-04-08 12_12_09-x-ROI_934-x-glomerulus-x-77216-x-139555-x-541-x-541.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_935-x-glomerulus-x-73251-x-156317-x-784-x-783.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_936-x-glomerulus-x-58008-x-165589-x-564-x-564.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_937-x-glomerulus-x-61924-x-164510-x-518-x-518.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_938-x-glomerulus-x-51128-x-86363-x-504-x-503.png,Wire loop,-1
22861_2017-04-08 12_12_09-x-ROI_939-x-glomerulus-x-52076-x-86901-x-517-x-517.png,Wire loop,-1
22861_2017-04-08 12_12_09-x-ROI_94-x-glomerulus-x-75877-x-71459-x-781-x-781.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_940-x-glomerulus-x-69442-x-156397-x-655-x-654.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_941-x-glomerulus-x-82376-x-61236-x-516-x-515.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_942-x-glomerulus-x-47660-x-165712-x-546-x-546.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_943-x-glomerulus-x-49021-x-86766-x-503-x-503.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_944-x-glomerulus-x-34985-x-168607-x-541-x-542.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_945-x-glomerulus-x-70079-x-158728-x-737-x-737.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_946-x-glomerulus-x-57517-x-165846-x-628-x-628.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_947-x-glomerulus-x-84639-x-56029-x-661-x-660.png,Normal,0
22861_2017-04-08 12_12_09-x-ROI_948-x-glomerulus-x-85522-x-135123-x-442-x-442.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_949-x-glomerulus-x-50614-x-87674-x-500-x-500.png,Global disappearing glomerulosclerosis,3
22861_2017-04-08 12_12_09-x-ROI_95-x-glomerulus-x-37607-x-88594-x-659-x-659.png,Normal,0
22861_2017-04-08 12_12_09-x-ROI_950-x-glomerulus-x-35855-x-90465-x-622-x-623.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_951-x-glomerulus-x-75346-x-156610-x-455-x-456.png,Global disappearing glomerulosclerosis,3
22861_2017-04-08 12_12_09-x-ROI_952-x-glomerulus-x-81427-x-66485-x-604-x-604.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_953-x-glomerulus-x-83092-x-60789-x-508-x-509.png,Wire loop,-1
22861_2017-04-08 12_12_09-x-ROI_954-x-glomerulus-x-61903-x-83569-x-565-x-565.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_955-x-glomerulus-x-78598-x-61215-x-643-x-643.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_956-x-glomerulus-x-49254-x-82170-x-677-x-676.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_957-x-glomerulus-x-82678-x-133206-x-550-x-550.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_958-x-glomerulus-x-77344-x-70531-x-650-x-650.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_959-x-glomerulus-x-60901-x-86546-x-549-x-549.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_96-x-glomerulus-x-84431-x-134006-x-612-x-612.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_960-x-glomerulus-x-68236-x-161054-x-519-x-519.png,Wire loop,-1
22861_2017-04-08 12_12_09-x-ROI_961-x-glomerulus-x-57722-x-87929-x-512-x-512.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_962-x-glomerulus-x-41889-x-91724-x-467-x-467.png,Normal,0
22861_2017-04-08 12_12_09-x-ROI_963-x-glomerulus-x-81320-x-58309-x-587-x-587.png,Wire loop,-1
22861_2017-04-08 12_12_09-x-ROI_964-x-glomerulus-x-51004-x-85371-x-615-x-615.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_965-x-glomerulus-x-83826-x-56366-x-656-x-656.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_966-x-glomerulus-x-38104-x-94030-x-543-x-543.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_967-x-glomerulus-x-80421-x-149657-x-562-x-562.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_968-x-glomerulus-x-61683-x-82980-x-657-x-657.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_969-x-glomerulus-x-64042-x-161887-x-557-x-557.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_97-x-glomerulus-x-34392-x-168388-x-597-x-597.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_970-x-glomerulus-x-79266-x-146377-x-711-x-711.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_971-x-glomerulus-x-48602-x-166730-x-601-x-601.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_972-x-glomerulus-x-76338-x-66292-x-496-x-496.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_973-x-glomerulus-x-68926-x-156815-x-510-x-510.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_974-x-glomerulus-x-62875-x-158911-x-541-x-541.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_975-x-glomerulus-x-57866-x-87454-x-619-x-618.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_976-x-glomerulus-x-64928-x-161403-x-576-x-575.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_977-x-glomerulus-x-80077-x-71819-x-468-x-468.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_978-x-glomerulus-x-66387-x-162070-x-576-x-575.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_979-x-glomerulus-x-75419-x-76949-x-668-x-668.png,Normal,0
22861_2017-04-08 12_12_09-x-ROI_98-x-glomerulus-x-74917-x-72471-x-696-x-696.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_980-x-glomerulus-x-56162-x-166395-x-588-x-589.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_981-x-glomerulus-x-83610-x-139266-x-472-x-473.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_982-x-glomerulus-x-73849-x-148617-x-525-x-525.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_983-x-glomerulus-x-74626-x-156814-x-651-x-651.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_984-x-glomerulus-x-79414-x-62197-x-557-x-557.png,Global disappearing glomerulosclerosis,3
22861_2017-04-08 12_12_09-x-ROI_985-x-glomerulus-x-76789-x-153494-x-496-x-495.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_986-x-glomerulus-x-48584-x-164746-x-697-x-696.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_987-x-glomerulus-x-71804-x-79907-x-541-x-541.png,Wire loop,-1
22861_2017-04-08 12_12_09-x-ROI_988-x-glomerulus-x-46977-x-91944-x-591-x-592.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_989-x-glomerulus-x-38097-x-93396-x-890-x-890.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_99-x-glomerulus-x-51026-x-80252-x-711-x-711.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_990-x-glomerulus-x-77433-x-144154-x-483-x-482.png,Wire loop,-1
22861_2017-04-08 12_12_09-x-ROI_991-x-glomerulus-x-49457-x-167980-x-511-x-510.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_992-x-glomerulus-x-47979-x-158566-x-452-x-451.png,Global solidified glomerulosclerosis,2
22861_2017-04-08 12_12_09-x-ROI_993-x-glomerulus-x-67513-x-161392-x-620-x-620.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_994-x-glomerulus-x-50156-x-83710-x-501-x-501.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_995-x-glomerulus-x-62561-x-160586-x-583-x-583.png,Wire loop,-1
22861_2017-04-08 12_12_09-x-ROI_996-x-glomerulus-x-77509-x-62775-x-624-x-624.png,Wire loop,-1
22861_2017-04-08 12_12_09-x-ROI_997-x-glomerulus-x-63621-x-85252-x-460-x-460.png,Global disappearing glomerulosclerosis,3
22861_2017-04-08 12_12_09-x-ROI_998-x-glomerulus-x-48619-x-165793-x-535-x-535.png,Global solidified glomerulosclerosis,2
22861_2017-04-08 12_12_09-x-ROI_999-x-glomerulus-x-76480-x-145473-x-596-x-595.png,Wire loop,-1
22998_2017-04-07 19_20_01-x-ROI_0-x-glomerulus-x-54362-x-162408-x-968-x-968.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_1-x-glomerulus-x-48603-x-69085-x-954-x-954.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_10-x-glomerulus-x-37249-x-84259-x-746-x-746.png,Periglomerular fibrosis,4
22998_2017-04-07 19_20_01-x-ROI_100-x-glomerulus-x-68038-x-59444-x-661-x-660.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_101-x-glomerulus-x-51347-x-72622-x-944-x-944.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_102-x-glomerulus-x-64602-x-65315-x-968-x-968.png,Periglomerular fibrosis,4
22998_2017-04-07 19_20_01-x-ROI_103-x-glomerulus-x-45661-x-66284-x-857-x-857.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_104-x-glomerulus-x-61156-x-60792-x-847-x-848.png,Periglomerular fibrosis,4
22998_2017-04-07 19_20_01-x-ROI_105-x-glomerulus-x-68539-x-64823-x-558-x-559.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_106-x-glomerulus-x-78881-x-59432-x-681-x-680.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_107-x-glomerulus-x-35660-x-81894-x-597-x-597.png,Global obsolescent glomerulosclerosis,1
22998_2017-04-07 19_20_01-x-ROI_108-x-glomerulus-x-51667-x-162831-x-886-x-885.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_109-x-glomerulus-x-46333-x-167953-x-881-x-880.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_11-x-glomerulus-x-61099-x-161934-x-1031-x-1031.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_110-x-glomerulus-x-49971-x-75003-x-922-x-922.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_111-x-glomerulus-x-39900-x-173197-x-688-x-688.png,Global obsolescent glomerulosclerosis,1
22998_2017-04-07 19_20_01-x-ROI_112-x-glomerulus-x-78703-x-64262-x-934-x-934.png,Periglomerular fibrosis,4
22998_2017-04-07 19_20_01-x-ROI_113-x-glomerulus-x-70179-x-62467-x-944-x-943.png,Periglomerular fibrosis,4
22998_2017-04-07 19_20_01-x-ROI_114-x-glomerulus-x-79352-x-60779-x-668-x-667.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_115-x-glomerulus-x-63297-x-52504-x-847-x-847.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_116-x-glomerulus-x-72903-x-58992-x-715-x-715.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_117-x-glomerulus-x-63972-x-153971-x-965-x-965.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_118-x-glomerulus-x-85787-x-157010-x-736-x-736.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_119-x-glomerulus-x-68704-x-156788-x-860-x-860.png,Periglomerular fibrosis,4
22998_2017-04-07 19_20_01-x-ROI_12-x-glomerulus-x-62391-x-61942-x-908-x-907.png,Periglomerular fibrosis,4
22998_2017-04-07 19_20_01-x-ROI_120-x-glomerulus-x-61487-x-67614-x-764-x-765.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_121-x-glomerulus-x-70318-x-147497-x-821-x-821.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_122-x-glomerulus-x-56778-x-166134-x-854-x-854.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_123-x-glomerulus-x-50712-x-63502-x-744-x-744.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_124-x-glomerulus-x-56335-x-168745-x-983-x-983.png,Periglomerular fibrosis,4
22998_2017-04-07 19_20_01-x-ROI_125-x-glomerulus-x-77255-x-149990-x-877-x-877.png,Periglomerular fibrosis,4
22998_2017-04-07 19_20_01-x-ROI_126-x-glomerulus-x-74563-x-144889-x-848-x-849.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_127-x-glomerulus-x-82976-x-156187-x-593-x-593.png,Periglomerular fibrosis,4
22998_2017-04-07 19_20_01-x-ROI_128-x-glomerulus-x-48713-x-77209-x-754-x-754.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_129-x-glomerulus-x-51260-x-75361-x-869-x-868.png,Periglomerular fibrosis,4
22998_2017-04-07 19_20_01-x-ROI_13-x-glomerulus-x-62216-x-46312-x-848-x-849.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_130-x-glomerulus-x-74652-x-154804-x-603-x-603.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_131-x-glomerulus-x-74439-x-143156-x-532-x-532.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_132-x-glomerulus-x-74672-x-156489-x-808-x-808.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_133-x-glomerulus-x-73329-x-157002-x-775-x-775.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_134-x-glomerulus-x-57441-x-59511-x-940-x-939.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_135-x-glomerulus-x-60844-x-69738-x-707-x-706.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_136-x-glomerulus-x-62759-x-57214-x-795-x-795.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_137-x-glomerulus-x-48926-x-74859-x-863-x-863.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_138-x-glomerulus-x-51655-x-159455-x-890-x-891.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_139-x-glomerulus-x-82382-x-153512-x-858-x-858.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_14-x-glomerulus-x-58685-x-64125-x-928-x-928.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_140-x-glomerulus-x-58718-x-52025-x-676-x-676.png,Global obsolescent glomerulosclerosis,1
22998_2017-04-07 19_20_01-x-ROI_141-x-glomerulus-x-55015-x-168315-x-946-x-946.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_142-x-glomerulus-x-40222-x-171312-x-843-x-844.png,Periglomerular fibrosis,4
22998_2017-04-07 19_20_01-x-ROI_143-x-glomerulus-x-61826-x-62111-x-670-x-858.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_144-x-glomerulus-x-80350-x-159021-x-880-x-1002.png,Periglomerular fibrosis,4
22998_2017-04-07 19_20_01-x-ROI_145-x-glomerulus-x-74150-x-63161-x-862-x-954.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_146-x-glomerulus-x-63176-x-166975-x-670-x-691.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_147-x-glomerulus-x-67746-x-51639-x-830-x-990.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_148-x-glomerulus-x-68244-x-51573-x-984-x-1058.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_149-x-glomerulus-x-64082-x-151183-x-972-x-922.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_15-x-glomerulus-x-58389-x-159663-x-944-x-944.png,Periglomerular fibrosis,4
22998_2017-04-07 19_20_01-x-ROI_150-x-glomerulus-x-57294-x-56801-x-902-x-858.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_151-x-glomerulus-x-43598-x-67875-x-760-x-840.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_152-x-glomerulus-x-44098-x-67417-x-828-x-874.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_153-x-glomerulus-x-49516-x-160805-x-656-x-664.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_154-x-glomerulus-x-49964-x-160449-x-844-x-752.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_155-x-glomerulus-x-79018-x-155443-x-1040-x-890.png,Periglomerular fibrosis,4
22998_2017-04-07 19_20_01-x-ROI_156-x-glomerulus-x-68310-x-61141-x-768-x-902.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_157-x-glomerulus-x-72528-x-59627-x-984-x-1036.png,Periglomerular fibrosis,4
22998_2017-04-07 19_20_01-x-ROI_158-x-glomerulus-x-75596-x-57543-x-802-x-786.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_159-x-glomerulus-x-66280-x-153331-x-1098-x-1108.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_16-x-glomerulus-x-68980-x-70452-x-939-x-939.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_160-x-glomerulus-x-40868-x-171687-x-684-x-904.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_161-x-glomerulus-x-35687-x-79901-x-939-x-938.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_162-x-glomerulus-x-36305-x-80231-x-889-x-889.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_163-x-glomerulus-x-41142-x-75549-x-1161-x-1160.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_164-x-glomerulus-x-47120-x-76437-x-881-x-881.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_165-x-glomerulus-x-53762-x-74392-x-901-x-901.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_166-x-glomerulus-x-56236-x-72048-x-992-x-992.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_167-x-glomerulus-x-59914-x-56576-x-946-x-946.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_168-x-glomerulus-x-67046-x-49504-x-992-x-992.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_169-x-glomerulus-x-69090-x-49354-x-830-x-830.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_17-x-glomerulus-x-51555-x-76001-x-849-x-848.png,Periglomerular fibrosis,4
22998_2017-04-07 19_20_01-x-ROI_170-x-glomerulus-x-65555-x-56179-x-979-x-979.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_171-x-glomerulus-x-70132-x-54219-x-1162-x-1161.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_172-x-glomerulus-x-72268-x-65894-x-934-x-934.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_173-x-glomerulus-x-73200-x-66494-x-868-x-868.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_174-x-glomerulus-x-71031-x-67386-x-686-x-686.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_175-x-glomerulus-x-76316-x-59862-x-1033-x-1033.png,Periglomerular fibrosis,4
22998_2017-04-07 19_20_01-x-ROI_176-x-glomerulus-x-80667-x-62095-x-937-x-937.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_177-x-glomerulus-x-80858-x-62853-x-807-x-806.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_178-x-glomerulus-x-64193-x-57609-x-545-x-546.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_179-x-glomerulus-x-52108-x-169461-x-708-x-708.png,Normal,0
22998_2017-04-07 19_20_01-x-ROI_18-x-glomerulus-x-49566-x-61413-x-837-x-837.png,Normal,0
